mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	I Range	P/W	
2	0	0	1	0	4.064999897309463E-001	-7.2633541E-001	-7.2678900E-001	-1.070445296456702E-003	1.000000000000000E+000	-3.5301539E-007	13	7.7798785E-007
2	0	0	1	0	4.088999896703172E-001	-7.2729945E-001	-7.2788954E-001	-1.077356739177626E-003	1.000000000000000E+000	-3.5554513E-007	13	7.8419669E-007
2	0	0	1	0	4.114999896046356E-001	-7.2832704E-001	-7.2878271E-001	-1.018161327486021E-003	1.000000000000000E+000	-3.5832511E-007	13	7.4201836E-007
2	0	0	1	0	4.139999895414803E-001	-7.2931832E-001	-7.2985113E-001	-1.100659912405412E-003	1.000000000000000E+000	-3.6099112E-007	13	8.0331790E-007
2	0	0	1	0	4.164999894783250E-001	-7.3031878E-001	-7.3084944E-001	-1.066888360924168E-003	1.000000000000000E+000	-3.6363255E-007	13	7.7973476E-007
2	0	0	1	0	4.189999894151697E-001	-7.3131913E-001	-7.3178291E-001	-1.096020949300208E-003	1.000000000000000E+000	-3.6634722E-007	13	8.0204939E-007
2	0	0	1	0	4.214999893520144E-001	-7.3231947E-001	-7.3279202E-001	-1.081723390277808E-003	1.000000000000000E+000	-3.6899584E-007	13	7.9267829E-007
2	0	0	1	0	4.239999892888591E-001	-7.3331988E-001	-7.3388958E-001	-1.104066297131112E-003	1.000000000000000E+000	-3.7174328E-007	13	8.1026275E-007
2	0	0	1	0	4.264999892257038E-001	-7.3432016E-001	-7.3485434E-001	-1.074060002472585E-003	1.000000000000000E+000	-3.7440429E-007	13	7.8927764E-007
2	0	0	1	0	4.289999891625484E-001	-7.3532057E-001	-7.3571956E-001	-1.108479775884531E-003	1.000000000000000E+000	-3.7716154E-007	13	8.1553026E-007
2	0	0	1	0	4.314999890993931E-001	-7.3632085E-001	-7.3679787E-001	-1.073915419934479E-003	1.000000000000000E+000	-3.7982772E-007	13	7.9125857E-007
2	0	0	1	0	4.339999890362378E-001	-7.3732126E-001	-7.3792166E-001	-1.124265585739666E-003	1.000000000000000E+000	-3.8260538E-007	13	8.2961992E-007
2	0	0	1	0	4.364999889730825E-001	-7.3832166E-001	-7.3875612E-001	-1.089545662973084E-003	1.000000000000000E+000	-3.8531863E-007	13	8.0490855E-007
2	0	0	1	0	4.389999889099272E-001	-7.3932201E-001	-7.3985904E-001	-1.116750458635352E-003	1.000000000000000E+000	-3.8808992E-007	13	8.2623791E-007
2	0	0	1	0	4.414999888467719E-001	-7.4032241E-001	-7.4080974E-001	-1.092162770295210E-003	1.000000000000000E+000	-3.9078881E-007	13	8.0908484E-007
2	0	0	1	0	4.439999887836166E-001	-7.4132276E-001	-7.4173754E-001	-1.128983990895442E-003	1.000000000000000E+000	-3.9358511E-007	13	8.3740980E-007
2	0	0	1	0	4.464999887204613E-001	-7.4232310E-001	-7.4276447E-001	-1.085179006033530E-003	1.000000000000000E+000	-3.9628119E-007	13	8.0603240E-007
2	0	0	1	0	4.489999886573059E-001	-7.4332356E-001	-7.4380690E-001	-1.130746780518164E-003	1.000000000000000E+000	-3.9908500E-007	13	8.4105727E-007
2	0	0	1	0	4.514999885941506E-001	-7.4432379E-001	-7.4476695E-001	-1.101734703731631E-003	1.000000000000000E+000	-4.0181459E-007	13	8.2053560E-007
2	0	0	1	0	4.539999885309953E-001	-7.4532419E-001	-7.4583411E-001	-1.138275110643388E-003	1.000000000000000E+000	-4.0463149E-007	13	8.4896442E-007
2	0	0	1	0	4.564999884678400E-001	-7.4632454E-001	-7.4680406E-001	-1.105060241167683E-003	1.000000000000000E+000	-4.0737041E-007	13	8.2526350E-007
2	0	0	1	0	4.589999884046847E-001	-7.4732494E-001	-7.4778807E-001	-1.147526523917954E-003	1.000000000000000E+000	-4.1020525E-007	13	8.5810666E-007
2	0	0	1	0	4.614999883415294E-001	-7.4832529E-001	-7.4874496E-001	-1.106824267284606E-003	1.000000000000000E+000	-4.1293970E-007	13	8.2872907E-007
2	0	0	1	0	4.639999882783741E-001	-7.4932569E-001	-7.4987328E-001	-1.153663190412622E-003	1.000000000000000E+000	-4.1578429E-007	13	8.6510119E-007
2	0	0	1	0	4.664999882152188E-001	-7.5032604E-001	-7.5083679E-001	-1.117249321137850E-003	1.000000000000000E+000	-4.1856194E-007	13	8.3887187E-007
2	0	0	1	0	4.689999881520635E-001	-7.5132644E-001	-7.5175339E-001	-1.146983139146112E-003	1.000000000000000E+000	-4.2141554E-007	13	8.6224844E-007
2	0	0	1	0	4.714999880889081E-001	-7.5232673E-001	-7.5284362E-001	-1.133689222631969E-003	1.000000000000000E+000	-4.2419657E-007	13	8.5349069E-007
2	0	0	1	0	4.739999880257528E-001	-7.5332713E-001	-7.5386089E-001	-1.161920479679186E-003	1.000000000000000E+000	-4.2707453E-007	13	8.7592639E-007
2	0	0	1	0	4.764999879625975E-001	-7.5432748E-001	-7.5471681E-001	-1.125837953416274E-003	1.000000000000000E+000	-4.2986184E-007	13	8.4968883E-007
2	0	0	1	0	4.789999878994422E-001	-7.5532782E-001	-7.5577998E-001	-1.160674624164431E-003	1.000000000000000E+000	-4.3273525E-007	13	8.7721463E-007
2	0	0	1	0	4.814999878362869E-001	-7.5632823E-001	-7.5685382E-001	-1.127992284854044E-003	1.000000000000000E+000	-4.3552555E-007	13	8.5372528E-007
2	0	0	1	0	4.839999877731316E-001	-7.5732857E-001	-7.5768548E-001	-1.157095991345610E-003	1.000000000000000E+000	-4.3841888E-007	13	8.7671481E-007
2	0	0	1	0	4.864999877099763E-001	-7.5832897E-001	-7.5879550E-001	-1.136046008251799E-003	1.000000000000000E+000	-4.4123158E-007	13	8.6202658E-007
2	0	0	1	0	4.889999876468210E-001	-7.5932932E-001	-7.5982714E-001	-1.163351976837625E-003	1.000000000000000E+000	-4.4413946E-007	13	8.8394643E-007
2	0	0	1	0	4.914999875836656E-001	-7.6032966E-001	-7.6073116E-001	-1.139704167692140E-003	1.000000000000000E+000	-4.4696588E-007	13	8.6700845E-007
2	0	0	1	0	4.939999875205103E-001	-7.6133007E-001	-7.6182491E-001	-1.173491341840338E-003	1.000000000000000E+000	-4.4987809E-007	13	8.9399492E-007
2	0	0	1	0	4.964999874573550E-001	-7.6233035E-001	-7.6278651E-001	-1.145560077123844E-003	1.000000000000000E+000	-4.5271045E-007	13	8.7381778E-007
2	0	0	1	0	4.989999873941997E-001	-7.6333076E-001	-7.6375043E-001	-1.170177861543685E-003	1.000000000000000E+000	-4.5562777E-007	13	8.9372384E-007
2	0	0	1	0	5.014999873310444E-001	-7.6433116E-001	-7.6482117E-001	-1.153902933300411E-003	1.000000000000000E+000	-4.5847582E-007	13	8.8252938E-007
2	0	0	1	0	5.039999872678891E-001	-7.6533151E-001	-7.6587689E-001	-1.180038942076560E-003	1.000000000000000E+000	-4.6141659E-007	13	9.0376454E-007
2	0	0	1	0	5.064999872047338E-001	-7.6633191E-001	-7.6678544E-001	-1.161696341765408E-003	1.000000000000000E+000	-4.6429841E-007	13	8.9077184E-007
2	0	0	1	0	5.089999871415785E-001	-7.6733226E-001	-7.6773560E-001	-1.182808985447535E-003	1.000000000000000E+000	-4.6725017E-007	13	9.0808459E-007
2	0	0	1	0	5.114999870784231E-001	-7.6833260E-001	-7.6886588E-001	-1.147468713404787E-003	1.000000000000000E+000	-4.7011326E-007	13	8.8224954E-007
2	0	0	1	0	5.139999870152678E-001	-7.6933306E-001	-7.6984781E-001	-1.198568242339583E-003	1.000000000000000E+000	-4.7307026E-007	13	9.2271512E-007
2	0	0	1	0	5.164999869521125E-001	-7.7033329E-001	-7.7079296E-001	-1.170559810072351E-003	1.000000000000000E+000	-4.7595293E-007	13	9.0225927E-007
2	0	0	1	0	5.189999868889572E-001	-7.7133375E-001	-7.7183998E-001	-1.197401854113878E-003	1.000000000000000E+000	-4.7892922E-007	13	9.2420260E-007
2	0	0	1	0	5.214999868258019E-001	-7.7233404E-001	-7.7283448E-001	-1.180464261375903E-003	1.000000000000000E+000	-4.8182829E-007	13	9.1230351E-007
2	0	0	1	0	5.239999867626466E-001	-7.7333444E-001	-7.7378052E-001	-1.206255626537237E-003	1.000000000000000E+000	-4.8482178E-007	13	9.3337712E-007
2	0	0	1	0	5.264999866994913E-001	-7.7433485E-001	-7.7483255E-001	-1.175374651914106E-003	1.000000000000000E+000	-4.8773319E-007	13	9.1071854E-007
2	0	0	1	0	5.289999866363360E-001	-7.7533519E-001	-7.7585936E-001	-1.212856230902538E-003	1.000000000000000E+000	-4.9074953E-007	13	9.4100585E-007
2	0	0	1	0	5.314999865731806E-001	-7.7633554E-001	-7.7676296E-001	-1.175447001773220E-003	1.000000000000000E+000	-4.9367742E-007	13	9.1304372E-007
2	0	0	1	0	5.339999865100253E-001	-7.7733594E-001	-7.7782214E-001	-1.221206249975158E-003	1.000000000000000E+000	-4.9668944E-007	13	9.4988127E-007
2	0	0	1	0	5.364999864468700E-001	-7.7833623E-001	-7.7882713E-001	-1.191294052711617E-003	1.000000000000000E+000	-4.9963592E-007	13	9.2781215E-007
2	0	0	1	0	5.389999863837147E-001	-7.7933669E-001	-7.7978098E-001	-1.220251990872615E-003	1.000000000000000E+000	-5.0265953E-007	13	9.5152927E-007
2	0	0	1	0	5.414999863205594E-001	-7.8033698E-001	-7.8082615E-001	-1.182546287313100E-003	1.000000000000000E+000	-5.0560999E-007	13	9.2336307E-007
2	0	0	1	0	5.439999862574041E-001	-7.8133732E-001	-7.8185505E-001	-1.228867127508691E-003	1.000000000000000E+000	-5.0864605E-007	13	9.6079600E-007
2	0	0	1	0	5.464999861942488E-001	-7.8233773E-001	-7.8274971E-001	-1.185380263150776E-003	1.000000000000000E+000	-5.1160134E-007	13	9.2785604E-007
2	0	0	1	0	5.490999861285673E-001	-7.8335625E-001	-7.8380603E-001	-1.205984474547055E-003	1.000000000000000E+000	-5.1472841E-007	13	9.4525791E-007
2	0	0	1	0	5.514999860679382E-001	-7.8432024E-001	-7.8478426E-001	-1.221932855607771E-003	1.000000000000000E+000	-5.1760026E-007	13	9.5895371E-007
2	0	0	1	0	5.540999860022566E-001	-7.8535700E-001	-7.8583270E-001	-1.205622957586049E-003	1.000000000000000E+000	-5.2076808E-007	13	9.4741796E-007
2	0	0	1	0	5.564999859416275E-001	-7.8632098E-001	-7.8677368E-001	-1.229393728759864E-003	1.000000000000000E+000	-5.2365959E-007	13	9.6725466E-007
2	0	0	1	0	5.590999858759460E-001	-7.8735781E-001	-7.8786033E-001	-1.215556390155305E-003	1.000000000000000E+000	-5.2683060E-007	13	9.5768871E-007
2	0	0	1	0	5.614999858153169E-001	-7.8832167E-001	-7.8880554E-001	-1.235293064300175E-003	1.000000000000000E+000	-5.2972183E-007	13	9.7440602E-007
2	0	0	1	0	5.640999857496354E-001	-7.8935844E-001	-7.8981936E-001	-1.231389005593798E-003	1.000000000000000E+000	-5.3293473E-007	13	9.7257487E-007
2	0	0	1	0	5.664999856890063E-001	-7.9032248E-001	-7.9084623E-001	-1.222641281432596E-003	1.000000000000000E+000	-5.3583517E-007	13	9.6692122E-007
2	0	0	1	0	5.690999856233248E-001	-7.9135919E-001	-7.9183912E-001	-1.229437086315309E-003	1.000000000000000E+000	-5.3904961E-007	13	9.7351642E-007
2	0	0	1	0	5.714999855626957E-001	-7.9232323E-001	-7.9272556E-001	-1.244633528585833E-003	1.000000000000000E+000	-5.4198387E-007	13	9.8665282E-007
2	0	0	1	0	5.740999854970141E-001	-7.9335994E-001	-7.9384339E-001	-1.225070425562080E-003	1.000000000000000E+000	-5.4521502E-007	13	9.7251404E-007
2	0	0	1	0	5.764999854363850E-001	-7.9432392E-001	-7.9481393E-001	-1.248884442309812E-003	1.000000000000000E+000	-5.4814757E-007	13	9.9263070E-007
2	0	0	1	0	5.790999853707035E-001	-7.9536068E-001	-7.9573226E-001	-1.232965036220694E-003	1.000000000000000E+000	-5.5138162E-007	13	9.8111002E-007
2	0	0	1	0	5.814999853100744E-001	-7.9632461E-001	-7.9678249E-001	-1.240107908239961E-003	1.000000000000000E+000	-5.5430729E-007	13	9.8809630E-007
2	0	0	1	0	5.840999852443929E-001	-7.9736143E-001	-7.9782063E-001	-1.232227647795461E-003	1.000000000000000E+000	-5.5754464E-007	13	9.8309658E-007
2	0	0	1	0	5.864999851837638E-001	-7.9832536E-001	-7.9874337E-001	-1.262822994549011E-003	1.000000000000000E+000	-5.6051141E-007	13	1.0086715E-006
2	0	0	1	0	5.890999851180823E-001	-7.9936212E-001	-7.9986036E-001	-1.238155837602950E-003	1.000000000000000E+000	-5.6378519E-007	13	9.9035174E-007
2	0	0	1	0	5.914999850574532E-001	-8.0032617E-001	-8.0077362E-001	-1.270847763996899E-003	1.000000000000000E+000	-5.6676714E-007	13	1.0176614E-006
2	0	0	1	0	5.940999849917716E-001	-8.0136287E-001	-8.0178994E-001	-1.259121424492481E-003	1.000000000000000E+000	-5.7005394E-007	13	1.0095509E-006
2	0	0	1	0	5.964999849311425E-001	-8.0232686E-001	-8.0277252E-001	-1.252701692775107E-003	1.000000000000000E+000	-5.7302600E-007	13	1.0056345E-006
2	0	0	1	0	5.990999848654610E-001	-8.0336362E-001	-8.0390263E-001	-1.250315928535364E-003	1.000000000000000E+000	-5.7630371E-007	13	1.0051323E-006
2	0	0	1	0	6.014999848048319E-001	-8.0432755E-001	-8.0479497E-001	-1.269228411925640E-003	1.000000000000000E+000	-5.7929816E-007	13	1.0214686E-006
2	0	0	1	0	6.040999847391504E-001	-8.0536431E-001	-8.0580539E-001	-1.256330875073464E-003	1.000000000000000E+000	-5.8259366E-007	13	1.0123582E-006
2	0	0	1	0	6.064999846785213E-001	-8.0632830E-001	-8.0681479E-001	-1.279190666319993E-003	1.000000000000000E+000	-5.8560556E-007	13	1.0320699E-006
2	0	0	1	0	6.090999846128398E-001	-8.0736500E-001	-8.0776531E-001	-1.278771319810153E-003	1.000000000000000E+000	-5.8892607E-007	13	1.0329471E-006
2	0	0	1	0	6.114999845522107E-001	-8.0832911E-001	-8.0872875E-001	-1.279089514324285E-003	1.000000000000000E+000	-5.9194537E-007	13	1.0344364E-006
2	0	0	1	0	6.140999844865291E-001	-8.0936575E-001	-8.0992383E-001	-1.269257266192815E-003	1.000000000000000E+000	-5.9526508E-007	13	1.0280017E-006
2	0	0	1	0	6.164999844259000E-001	-8.1032974E-001	-8.1084055E-001	-1.283904301224291E-003	1.000000000000000E+000	-5.9828250E-007	13	1.0410416E-006
2	0	0	1	0	6.190999843602185E-001	-8.1136656E-001	-8.1177801E-001	-1.276255472961648E-003	1.000000000000000E+000	-6.0161136E-007	13	1.0360361E-006
2	0	0	1	0	6.214999842995894E-001	-8.1233048E-001	-8.1287509E-001	-1.302585479668942E-003	1.000000000000000E+000	-6.0467420E-007	13	1.0588393E-006
2	0	0	1	0	6.240999842339079E-001	-8.1336731E-001	-8.1386632E-001	-1.278352072982998E-003	1.000000000000000E+000	-6.0804581E-007	13	1.0404077E-006
2	0	0	1	0	6.264999841732788E-001	-8.1433129E-001	-8.1473184E-001	-1.300445499447795E-003	1.000000000000000E+000	-6.1112365E-007	13	1.0595144E-006
2	0	0	1	0	6.290999841075973E-001	-8.1536794E-001	-8.1589401E-001	-1.279581063386100E-003	1.000000000000000E+000	-6.1448776E-007	13	1.0440025E-006
2	0	0	1	0	6.314999840469682E-001	-8.1633204E-001	-8.1682104E-001	-1.297206706443496E-003	1.000000000000000E+000	-6.1754025E-007	13	1.0595858E-006
2	0	0	1	0	6.340999839812866E-001	-8.1736869E-001	-8.1779152E-001	-1.291350686745894E-003	1.000000000000000E+000	-6.2092045E-007	13	1.0560557E-006
2	0	0	1	0	6.364999839206575E-001	-8.1833279E-001	-8.1876284E-001	-1.307487104223910E-003	1.000000000000000E+000	-6.2400579E-007	13	1.0705219E-006
2	0	0	1	0	6.390999838549760E-001	-8.1936944E-001	-8.1987202E-001	-1.295168000638117E-003	1.000000000000000E+000	-6.2739474E-007	13	1.0618720E-006
2	0	0	1	0	6.414999837943469E-001	-8.2033342E-001	-8.2080609E-001	-1.371800983075773E-003	1.000000000000000E+000	-6.3055666E-007	13	1.1259826E-006
2	0	0	1	0	6.440999837286654E-001	-8.2137024E-001	-8.2188314E-001	-1.298826160295485E-003	1.000000000000000E+000	-6.3404195E-007	13	1.0674834E-006
2	0	0	1	0	6.464999836680363E-001	-8.2233411E-001	-8.2295161E-001	-1.312186292662689E-003	1.000000000000000E+000	-6.3714288E-007	13	1.0798658E-006
2	0	0	1	0	6.490999836023548E-001	-8.2337087E-001	-8.2384825E-001	-1.313531007212990E-003	1.000000000000000E+000	-6.4056650E-007	13	1.0821502E-006
2	0	0	1	0	6.514999835417257E-001	-8.2433492E-001	-8.2486212E-001	-1.318374683085658E-003	1.000000000000000E+000	-6.4369260E-007	13	1.0874774E-006
2	0	0	1	0	6.540999834760441E-001	-8.2537162E-001	-8.2597399E-001	-1.311535583144263E-003	1.000000000000000E+000	-6.4712475E-007	13	1.0832943E-006
2	0	0	1	0	6.564999834154150E-001	-8.2633567E-001	-8.2687330E-001	-1.342868362991630E-003	1.000000000000000E+000	-6.5028752E-007	13	1.1103820E-006
2	0	0	1	0	6.590999833497335E-001	-8.2737231E-001	-8.2790017E-001	-1.321020669582718E-003	1.000000000000000E+000	-6.5374786E-007	13	1.0936733E-006
2	0	0	1	0	6.614999832891044E-001	-8.2833636E-001	-8.2887405E-001	-1.324678846520488E-003	1.000000000000000E+000	-6.5688721E-007	13	1.0979919E-006
2	0	0	1	0	6.640999832234229E-001	-8.2937306E-001	-8.2987046E-001	-1.318042128084260E-003	1.000000000000000E+000	-6.6034136E-007	13	1.0938043E-006
2	0	0	1	0	6.664999831627938E-001	-8.3033711E-001	-8.3084530E-001	-1.349620676860883E-003	1.000000000000000E+000	-6.6350088E-007	13	1.1213260E-006
2	0	0	1	0	6.690999830971123E-001	-8.3137381E-001	-8.3192933E-001	-1.328394865305942E-003	1.000000000000000E+000	-6.6697743E-007	13	1.1051307E-006
2	0	0	1	0	6.714999830364832E-001	-8.3233786E-001	-8.3287716E-001	-1.350054471004111E-003	1.000000000000000E+000	-6.7015782E-007	13	1.1244296E-006
2	0	0	1	0	6.740999829708016E-001	-8.3337462E-001	-8.3385289E-001	-1.344010634800892E-003	1.000000000000000E+000	-6.7366187E-007	13	1.1207071E-006
2	0	0	1	0	6.764999829101725E-001	-8.3433861E-001	-8.3484763E-001	-1.353134259199409E-003	1.000000000000000E+000	-6.7684880E-007	13	1.1296610E-006
2	0	0	1	0	6.790999828444910E-001	-8.3537531E-001	-8.3595324E-001	-1.335219519474282E-003	1.000000000000000E+000	-6.8033984E-007	13	1.1161811E-006
2	0	0	1	0	6.814999827838619E-001	-8.3633929E-001	-8.3682495E-001	-1.350546179527228E-003	1.000000000000000E+000	-6.8351329E-007	13	1.1301707E-006
2	0	0	1	0	6.840999827181804E-001	-8.3737606E-001	-8.3793503E-001	-1.344010594328375E-003	1.000000000000000E+000	-6.8703395E-007	13	1.1261935E-006
2	0	0	1	0	6.865999826550251E-001	-8.3835822E-001	-8.3887142E-001	-1.364536570292782E-003	1.000000000000000E+000	-6.9038549E-007	13	1.1446707E-006
2	0	0	1	0	6.890999825918698E-001	-8.3935863E-001	-8.3979517E-001	-1.356098371967499E-003	1.000000000000000E+000	-6.9373300E-007	13	1.1388448E-006
2	0	0	1	0	6.915999825287145E-001	-8.4035903E-001	-8.4087956E-001	-1.382349997584242E-003	1.000000000000000E+000	-6.9718499E-007	13	1.1623898E-006
2	0	0	1	0	6.940999824655592E-001	-8.4135932E-001	-8.4193647E-001	-1.341682647100904E-003	1.000000000000000E+000	-7.0052386E-007	13	1.1296115E-006
2	0	0	1	0	6.965999824024038E-001	-8.4235972E-001	-8.4287328E-001	-1.380043848295525E-003	1.000000000000000E+000	-7.0393963E-007	13	1.1632021E-006
2	0	0	1	0	6.990999823392485E-001	-8.4336001E-001	-8.4385043E-001	-1.353235540529395E-003	1.000000000000000E+000	-7.0727981E-007	13	1.1419284E-006
2	0	0	1	0	7.015999822760932E-001	-8.4436041E-001	-8.4488380E-001	-1.385703325875427E-003	1.000000000000000E+000	-7.1072486E-007	13	1.1707583E-006
2	0	0	1	0	7.040999822129379E-001	-8.4536070E-001	-8.4588242E-001	-1.367622254478687E-003	1.000000000000000E+000	-7.1410159E-007	13	1.1568476E-006
2	0	0	1	0	7.065999821497826E-001	-8.4636110E-001	-8.4682983E-001	-1.397168074049663E-003	1.000000000000000E+000	-7.1758973E-007	13	1.1831636E-006
2	0	0	1	0	7.090999820866273E-001	-8.4736156E-001	-8.4787446E-001	-1.365193127701950E-003	1.000000000000000E+000	-7.2097146E-007	13	1.1575124E-006
2	0	0	1	0	7.115999820234720E-001	-8.4836191E-001	-8.4887141E-001	-1.391137611146101E-003	1.000000000000000E+000	-7.2443510E-007	13	1.1808969E-006
2	0	0	1	0	7.140999819603167E-001	-8.4936225E-001	-8.4986567E-001	-1.370008059263291E-003	1.000000000000000E+000	-7.2781648E-007	13	1.1643228E-006
2	0	0	1	0	7.165999818971613E-001	-8.5036260E-001	-8.5089380E-001	-1.408805265479409E-003	1.000000000000000E+000	-7.3130491E-007	13	1.1987437E-006
2	0	0	1	0	7.190999818340060E-001	-8.5136294E-001	-8.5190535E-001	-1.374157747694544E-003	1.000000000000000E+000	-7.3471512E-007	13	1.1706524E-006
2	0	0	1	0	7.215999817708507E-001	-8.5236335E-001	-8.5282552E-001	-1.436294322691843E-003	1.000000000000000E+000	-7.3824043E-007	13	1.2249085E-006
2	0	0	1	0	7.240999817076954E-001	-8.5336363E-001	-8.5387844E-001	-1.384394788157221E-003	1.000000000000000E+000	-7.4169947E-007	13	1.1821048E-006
2	0	0	1	0	7.265999816445401E-001	-8.5436404E-001	-8.5487181E-001	-1.412635759985884E-003	1.000000000000000E+000	-7.4521591E-007	13	1.2076225E-006
2	0	0	1	0	7.290999815813848E-001	-8.5536444E-001	-8.5582620E-001	-1.376962766936558E-003	1.000000000000000E+000	-7.4864840E-007	13	1.1784408E-006
2	0	0	1	0	7.315999815182295E-001	-8.5636479E-001	-8.5689902E-001	-1.420071339415085E-003	1.000000000000000E+000	-7.5215570E-007	13	1.2168578E-006
2	0	0	1	0	7.340999814550742E-001	-8.5736513E-001	-8.5792923E-001	-1.384163428197516E-003	1.000000000000000E+000	-7.5560001E-007	13	1.1875143E-006
2	0	0	1	0	7.365999813919188E-001	-8.5836554E-001	-8.5884982E-001	-1.431787888009239E-003	1.000000000000000E+000	-7.5914068E-007	13	1.2296907E-006
2	0	0	1	0	7.390999813287635E-001	-8.5936582E-001	-8.5988927E-001	-1.401470886776222E-003	1.000000000000000E+000	-7.6262285E-007	13	1.2051098E-006
2	0	0	1	0	7.415999812656082E-001	-8.6036623E-001	-8.6090732E-001	-1.431589145227006E-003	1.000000000000000E+000	-7.6619574E-007	13	1.2324656E-006
2	0	0	1	0	7.440999812024529E-001	-8.6136663E-001	-8.6184138E-001	-1.394255819046852E-003	1.000000000000000E+000	-7.6967200E-007	13	1.2016274E-006
2	0	0	1	0	7.465999811392976E-001	-8.6236703E-001	-8.6289150E-001	-1.428394894541420E-003	1.000000000000000E+000	-7.7322596E-007	13	1.2325498E-006
2	0	0	1	0	7.490999810761423E-001	-8.6336732E-001	-8.6388379E-001	-1.405851988465653E-003	1.000000000000000E+000	-7.7670944E-007	13	1.2144927E-006
2	0	0	1	0	7.515999810129870E-001	-8.6436772E-001	-8.6488217E-001	-1.439647626227722E-003	1.000000000000000E+000	-7.8027773E-007	13	1.2451255E-006
2	0	0	1	0	7.540999809498317E-001	-8.6536813E-001	-8.6585069E-001	-1.433570018868766E-003	1.000000000000000E+000	-7.8379634E-007	13	1.2412576E-006
2	0	0	1	0	7.565999808866763E-001	-8.6636853E-001	-8.6697215E-001	-1.455473041479157E-003	1.000000000000000E+000	-7.8742681E-007	13	1.2618545E-006
2	0	0	1	0	7.590999808235210E-001	-8.6736882E-001	-8.6783063E-001	-1.420238782574492E-003	1.000000000000000E+000	-7.9094491E-007	13	1.2325268E-006
2	0	0	1	0	7.615999807603657E-001	-8.6836922E-001	-8.6884904E-001	-1.447321776178494E-003	1.000000000000000E+000	-7.9454850E-007	13	1.2575041E-006
2	0	0	1	0	7.640999806972104E-001	-8.6936951E-001	-8.6986434E-001	-1.421279765736473E-003	1.000000000000000E+000	-7.9807802E-007	13	1.2363206E-006
